last_update/Posting,date_created,Msg Id,author_id,author_name,title_name,comments,new posting - real url,archive real url,complete?,Archive Title,Archive Title ID,URL
2016-12-24,,124152,2022,Ginger,"Darcy's Hope at Donwell Abbey, A WW1 P&P Companion Ch 42-epilogue!",AppendNewFant,"https://www.dwiggie.com/phorum/read.php?5,124152",,Y,NULL,NULL,
2016-11-09,,123580,2022,Ginger,"Darcy's Hope at Donwell Abbey, A WW1 P&P Companion Ch 5-7",AppendNewFant,"https://www.dwiggie.com/phorum/read.php?5,123580",,,NULL,NULL,
2016-11-12,,123633,2022,Ginger,"Darcy's Hope at Donwell Abbey, A WW1 P&P Companion Ch 8-10",AppendNewFant,"https://www.dwiggie.com/phorum/read.php?5,123633",,,NULL,NULL,
2016-11-03,,123442,2022,Ginger,"Darcy's Hope at Donwell Abbey, A WW1 P&P Companion. Intro + Ch 1-2",ArchiveNewFant,"https://www.dwiggie.com/phorum/read.php?5,123442",,Y,NULL,NULL,
2013-12-10,2013-09-13,,2022,Ginger,Tree of Life: Charlotte & the Colonel,,,https://www.dwiggie.com//derby/ginger1f.htm,,,,/derby/ginger1f.htm
2006-01-29,2006-01-29,,NULL,Gloria L.,No Longer in Silence,,,https://www.dwiggie.com//derby/old_2006/glorial.htm,,,,/derby/old_2006/glorial.htm
2007-04-10,2007-04-10,,NULL,Grace2,Doctor Russell Practices Persuasion,,,https://www.dwiggie.com//derby/old_2007/grace1.htm,,,,/derby/old_2007/grace1.htm
2011-05-05,2010-08-20,,1318,GraceCS,Given Good Principles,,,https://www.dwiggie.com//derby/gracecs1k.htm,,,,/derby/gracecs1k.htm
1999-12-08,1999-12-08,,NULL,Greg,Manglefield Park--A Parody,,,https://www.dwiggie.com//derby/olde/greg1.htm,,,,/derby/olde/greg1.htm
1999-12-18,1999-12-18,,NULL,Greg,"Manglefield Park--Revisited, The Turf Wars",,,https://www.dwiggie.com//derby/olde/greg2.htm,,,,/derby/olde/greg2.htm
2000-01-03,2000-01-03,,NULL,Greg,Nightmares of Pemberley,,,https://www.dwiggie.com//derby/olde/greg3.htm,,,,/derby/olde/greg3.htm
2004-10-15,2004-10-15,,NULL,Hallie,The More I See Of The World,,,https://www.dwiggie.com//derby/old_2004/hallie1.htm,,,,/derby/old_2004/hallie1.htm
2008-09-28,2008-09-28,,191,Hannah,Bathing in the Fountain,,,https://www.dwiggie.com//derby/old_2008/hannah4.htm,,,,/derby/old_2008/hannah4.htm
2003-11-30,2003-11-30,,191,Hannah,Everything is Coming Up Roses,,,https://www.dwiggie.com//derby/old_2003/hannah1f.htm,,,,/derby/old_2003/hannah1f.htm
2003-11-06,2003-11-06,,191,Hannah,Spring in Trinacria,,,https://www.dwiggie.com//ani/stories/hannah1.htm,,,,/ani/stories/hannah1.htm
2008-08-26,2008-08-26,,191,Hannah,The Angels' Share,,,https://www.dwiggie.com//derby/old_2008/hannah3e.htm,,,,/derby/old_2008/hannah3e.htm
2006-01-29,2006-01-29,,191,Hannah,There Is None Other,,,https://www.dwiggie.com//derby/old_2005/hannah2e.htm,,,,/derby/old_2005/hannah2e.htm
2008-07-05,2008-07-05,,NULL,Hannah Amelia,Austen Nurseries,,,https://www.dwiggie.com//derby/old_2006/hana4.htm,,,,/derby/old_2006/hana4.htm
2008-06-16,2008-06-16,,NULL,Hannah Amelia,The Odyssey,,,https://www.dwiggie.com//derby/old_2008/hana6.htm,,,,/derby/old_2008/hana6.htm
2006-01-29,2006-01-29,,NULL,Hannah Amelia,The Seven Spinsters of Pride and Prejudice,,,https://www.dwiggie.com//derby/old_2005/hana1.htm,,,,/derby/old_2005/hana1.htm
2013-02-20,2013-02-20,,1998,Hannah J,Pride and Seraphina,,,https://www.dwiggie.com//derby/hannahj1.htm,,,,/derby/hannahj1.htm
2008-06-10,2008-06-10,,353,Hannah N.,Other Prospects,,,https://www.dwiggie.com//derby/old_2008/hanan1.htm,,,,/derby/old_2008/hanan1.htm
2001-04-22,2001-04-22,,NULL,Harmony,The Fortune Hunter,,,https://www.dwiggie.com//derby/old_2001/harm1.htm,,,,/derby/old_2001/harm1.htm
2010-02-20,2010-01-03,,869,Harvey S.,Connections Redux,,,https://www.dwiggie.com//derby/harveys1d.htm,,,,/derby/harveys1d.htm
2007-03-20,2007-03-20,,NULL,Hayley,A Hopeful Conversation,,,https://www.dwiggie.com//derby/old_2007/hay2.htm,,,,/derby/old_2007/hay2.htm
2008-06-16,2008-06-16,,NULL,Hayley,And they say crime never pays,,,https://www.dwiggie.com//derby/old_2008/hayley.htm,,,,/derby/old_2008/hayley.htm
2008-07-05,2008-07-05,,NULL,Hayley,Darcyâ€™s Answered Prayer,,,https://www.dwiggie.com//derby/old_2008/hayley2.htm,,,,/derby/old_2008/hayley2.htm
2013-08-24,2013-08-24,,1840,Hazel,Richard Marches Forth,,,https://www.dwiggie.com//derby/hazel1.htm,,,,/derby/hazel1.htm
2017-07-25,,126139,3131,HCIngram,The Secret Life of Caroline Bingley - Part One Chapt 1- 3,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,126139",,n,NULL,NULL,
2017-07-29,,126158,3131,HCIngram,The Secret Life of Caroline Bingley - Part One Chapt 4 - 8 [more to come?],AppendNew,"https://www.dwiggie.com/phorum/read.php?5,126158",,n,NULL,NULL,
2013-06-02,2013-03-17,,79,Heather F,A Man of No Consequence,,,https://www.dwiggie.com//derby/heathf5b.htm,,,,/derby/heathf5b.htm
2007-02-08,2007-02-08,,79,Heather F.,Another Fine Meryton Assembly,,,https://www.dwiggie.com//derby/old_2006/heathf2.htm,,,,/derby/old_2006/heathf2.htm
2008-12-07,2008-12-07,,79,Heather F.,Gone to Scotland,,,https://www.dwiggie.com//derby/old_2008/heathf4.htm,,,,/derby/old_2008/heathf4.htm
2008-11-15,2008-10-12,,79,Heather F.,In Loving Memory,,,https://www.dwiggie.com//derby/old_2008/heathf1o.htm,,,,/derby/old_2008/heathf1o.htm
2007-02-10,2007-02-10,,79,Heather F.,No Finer County,,,https://www.dwiggie.com//derby/old_2007/heathf3.htm,,,,/derby/old_2007/heathf3.htm
2002-06-27,2002-06-27,,NULL,Heather Grace,A More Gentleman-Like Manner,,,https://www.dwiggie.com//derby/old_2002/heathg1.htm,,,,/derby/old_2002/heathg1.htm
2004-06-16,2004-06-16,,NULL,Heather H.,Visual Light And Magic,,,https://www.dwiggie.com//derby/old_2004/heatherh1.htm,,,,/derby/old_2004/heatherh1.htm
2002-01-20,2002-01-20,,NULL,Heather Lynn,In the End,,,https://www.dwiggie.com//derby/old_2002/heathly1.htm,,,,/derby/old_2002/heathly1.htm
2002-05-26,2002-05-26,,NULL,HeatherLynn,A Reader's Revenge,,,https://www.dwiggie.com//derby/old_2002/heathly2.htm,,,,/derby/old_2002/heathly2.htm
1998-09-28,1998-09-28,,NULL,Heide,People Will Talk,,,https://www.dwiggie.com//derby/oldb/heide1.htm,,,,/derby/oldb/heide1.htm
2010-12-02,2009-05-09,,NULL,Helen,Better For Loving You,,,https://www.dwiggie.com//derby/helen1k.htm,,,,/derby/helen1k.htm
2001-04-02,2001-04-02,,NULL,Helen,The Promise,,,https://www.dwiggie.com//derby/old_2001/helen1.htm,,,,/derby/old_2001/helen1.htm
2007-09-30,2007-09-30,,NULL,Helen B.,Without You,,,https://www.dwiggie.com//derby/old_2007/helenb1b.htm,,,,/derby/old_2007/helenb1b.htm
2002-05-23,2002-05-23,,NULL,Helen O.,The Wedding Ring,,,https://www.dwiggie.com//derby/old_2002/heleno1.htm,,,,/derby/old_2002/heleno1.htm
2002-03-13,2002-03-13,,NULL,Helena,Out of Reach,,,https://www.dwiggie.com//derby/old_2002/helena1.htm,,,,/derby/old_2002/helena1.htm
2002-05-26,2002-05-26,,NULL,Helena6,The Importance of Being Fitzwilliam: A Tale of Mr. Hurst,,,https://www.dwiggie.com//derby/old_2002/helena2.htm,,,,/derby/old_2002/helena2.htm
2003-07-27,2003-07-27,,NULL,Helga,"Dreams, Hopes, Desperation",,,https://www.dwiggie.com//derby/old_2003/helga3.htm,,,,/derby/old_2003/helga3.htm
2004-01-23,2004-01-23,,NULL,Helga,Duality And Devotion,,,https://www.dwiggie.com//derby/old_2003/helga5.htm,,,,/derby/old_2003/helga5.htm
2003-09-26,2003-09-26,,NULL,Helga,In Spite Of All His Endeavours,,,https://www.dwiggie.com//derby/old_2003/helga1b.htm,,,,/derby/old_2003/helga1b.htm
2003-09-26,2003-09-26,,NULL,Helga,My Faith In You,,,https://www.dwiggie.com//derby/old_2003/helga4.htm,,,,/derby/old_2003/helga4.htm
2003-06-18,2003-06-18,,NULL,Helga,What If ... A Very Short Story,,,https://www.dwiggie.com//derby/old_2003/helga2.htm,,,,/derby/old_2003/helga2.htm
2008-11-11,2008-11-11,,791,Hermia,A Walk in the Park,,,https://www.dwiggie.com//derby/old_2008/hermia1.htm,,,,/derby/old_2008/hermia1.htm
2008-12-27,2008-12-27,,791,Hermia,An Heir is Born,,,https://www.dwiggie.com//derby/old_2008/hermia2.htm,,,,/derby/old_2008/hermia2.htm
2004-10-15,2004-10-15,,NULL,Hil,Musical Confession,,,https://www.dwiggie.com//derby/old_2004/hil1.htm,,,,/derby/old_2004/hil1.htm
1999-01-11,1999-01-11,,NULL,Hilary,Variation On A Theme,,,https://www.dwiggie.com//derby/oldc/hilary2.htm,,,,/derby/oldc/hilary2.htm
2013-07-09,2013-07-09,,2170,Hladini D,The Content and The Cover,,,https://www.dwiggie.com//derby/hladini1.htm,,,,/derby/hladini1.htm
2008-12-27,2008-12-27,,475,HLeigh,A Father's Resolution - A Short Story,,,https://www.dwiggie.com//derby/old_2008/hleigh2.htm,,,,/derby/old_2008/hleigh2.htm
2008-11-15,2008-10-12,,475,HLeigh,Amongst the Roses,,,https://www.dwiggie.com//derby/old_2008/hleigh1.htm,,,,/derby/old_2008/hleigh1.htm
2010-04-30,2010-04-30,,475,HLeigh,Her Fatherâ€™s Joke,,,https://www.dwiggie.com//derby/hleigh5.htm,,,,/derby/hleigh5.htm
2010-04-30,2010-04-30,,475,HLeigh,Mansfield Park (with a few small changes) ,,,https://www.dwiggie.com//derby/hleigh4.htm,,,,/derby/hleigh4.htm
2018-08-12,,127971,475,HLeigh,Marigold Intervenes,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,127971",,Y,NULL,NULL,
2009-03-31,2009-03-31,,475,HLeigh,Miss Martin,,,https://www.dwiggie.com//derby/old_2009/hleigh3.htm,,,,/derby/old_2009/hleigh3.htm
2018-08-19,,127992,475,HLeigh,"Until I Hear It From You, Jane-One Shot",ArchiveNewFant,"https://www.dwiggie.com/phorum/read.php?5,127992",,Y,NULL,NULL,
2016-10-31,,123343,0,Horridly Lurking Jaro,JAGoHoNo â€“ How soon she forgets,ArchiveNewFant,"https://www.dwiggie.com/phorum/read.php?5,123343",,Y,NULL,NULL,
2002-07-18,2002-07-18,,NULL,Ilene,A Late-Blooming Rose,,,https://www.dwiggie.com//derby/old_2002/ilene1.htm,,,,/derby/old_2002/ilene1.htm
2007-12-20,2007-12-20,,394,Irene,Sources of Happiness,,,https://www.dwiggie.com//derby/old_2007/irene1c.htm,,,,/derby/old_2007/irene1c.htm
1997-12-29,1997-12-29,,NULL,Isabella Rose,Pride and Professionalism,,,https://www.dwiggie.com//derby/olda/isabel2.htm,,,,/derby/olda/isabel2.htm
2009-10-03,2009-09-04,,NULL,ISara,Caprice and Instability,,,https://www.dwiggie.com//derby/old_2009/isara1.htm,,,,/derby/old_2009/isara1.htm
2011-09-30,2011-05-05,,1122,ISara,"Disneyland, It Isn't",,,https://www.dwiggie.com//derby/isara2.htm,,,,/derby/isara2.htm
2003-07-27,2003-07-27,,NULL,Ivy,A Walk in the Park,,,https://www.dwiggie.com//derby/old_2003/ivy1b.htm,,,,/derby/old_2003/ivy1b.htm
2007-02-01,2007-02-01,,687,J. Fagan,Masquerades,,,https://www.dwiggie.com//derby/old_2007/fagen1f.htm,,,,/derby/old_2007/fagen1f.htm
2007-02-01,2007-02-01,,687,J. Fagan,Misgivings and Misjudgments,,,https://www.dwiggie.com//derby/old_2007/fagan2c.htm,,,,/derby/old_2007/fagan2c.htm
2001-03-28,2001-03-28,,NULL,J. Winters,Untitled Poem,,,https://www.dwiggie.com//ani/stories/winters1.htm,,,,/ani/stories/winters1.htm
1999-10-30,1999-10-30,,NULL,J.L,Revenge and Redemption,,,https://www.dwiggie.com//derby/olde/jl1.htm,,,,/derby/olde/jl1.htm
1998-10-24,1998-10-24,,NULL,J.L.,The Day Mr. Collins Finally Got His Nerve Up,,,https://www.dwiggie.com//derby/oldb/jl2.htm,,,,/derby/oldb/jl2.htm
1998-10-28,1998-10-28,,NULL,J.L.,The Dennis Moore Saga (formerly An Unexpected Guest),,,https://www.dwiggie.com//derby/oldb/jl1.htm,,,,/derby/oldb/jl1.htm
2001-06-22,2001-06-22,,NULL,Jac,The Angry Transfer,,,https://www.dwiggie.com//derby/old_2001/jac1.htm,,,,/derby/old_2001/jac1.htm
2015-08-30,2015-05-22,,14,Jack C,Mr. Darcyâ€™s P&P POV,,,https://www.dwiggie.com//derby/jackc12b.htm,,,,/derby/jackc12b.htm
2016-05-29,2016-05-29,,14,Jack C,PerfectLizzyÃ‚Â© Meets Her Match,,,https://www.dwiggie.com//derby/jackc13.htm,,,,/derby/jackc13.htm
2013-03-30,2013-03-17,,14,Jack C,Snowbound,,,https://www.dwiggie.com//derby/jackc11.htm,,,,/derby/jackc11.htm
2010-06-26,2009-07-13,,14,Jack C,Variations â€“ a series of â€œwhat-ifsâ€,,,https://www.dwiggie.com//derby/jackc7.htm,,,,/derby/jackc7.htm
2017-02-20,,124568,14,Jack C.,Backstage at Pride and Prejudice,ArchiveNewFant,"https://www.dwiggie.com/phorum/read.php?5,124568",,Y,NULL,NULL,
2017-09-27,,126471,14,Jack C.,Death & Lifeâ€”A Vignette (COMPLETE),ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,126471",,Y,NULL,NULL,
2017-12-29,,127027,14,Jack C.,Making Her Sentiments Known - COMPLETE,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,127027",,Y,NULL,NULL,
2018-06-25,,127810,14,Jack C.,Nights in White Linen - COMPLETE,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,127810",,Y,NULL,NULL,
2016-03-27,,120746,14,Jack C.,PerfectLizzyÂ® Meets Her Match,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,120746",,Y,PerfectLizzyÃ‚Â© Meets Her Match,3726,
2011-05-05,2011-05-05,,14,Jack C.,Second Impressions,,,https://www.dwiggie.com//derby/jackc10.htm,,,,/derby/jackc10.htm
2017-10-15,,126607,14,Jack C.,"Tales of HMS Laconia, Part 1 of 4",ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,126607",,Y,NULL,NULL,
2017-10-21,,126650,14,Jack C.,"Tales of HMS Laconia, Part 2 of 4",AppendNew,"https://www.dwiggie.com/phorum/read.php?5,126650",,,NULL,NULL,
2017-10-26,,126683,14,Jack C.,"Tales of HMS Laconia, Part 3 of 4",AppendNew,"https://www.dwiggie.com/phorum/read.php?5,126683",,,NULL,NULL,
2017-11-02,,126752,14,Jack C.,"Tales of HMS Laconia, Part 4 of 4 (COMPLETE)",AppendNew,"https://www.dwiggie.com/phorum/read.php?5,126752",,Y,NULL,NULL,
2004-10-15,2004-10-15,,NULL,Jacqui,A Constructive Summer,,,https://www.dwiggie.com//derby/old_2004/isabel7.htm,,,,/derby/old_2004/isabel7.htm
1998-08-08,1998-08-08,,NULL,Jacqui,By Elizabeth's Persuasion,,,https://www.dwiggie.com//derby/olda/jacq3.htm,,,,/derby/olda/jacq3.htm
2003-03-01,2003-03-01,,NULL,Jacqui,Dreams Fulfilled,,,https://www.dwiggie.com//derby/old_2003/jacqui1.htm,,,,/derby/old_2003/jacqui1.htm
2005-05-25,2005-05-25,,NULL,Jacqui,Georgiana's Voice,,,https://www.dwiggie.com//derby/old_2005/jacqui8.htm,,,,/derby/old_2005/jacqui8.htm
2001-11-27,2001-11-27,,NULL,Jacqui,Love Of A Different Kind,,,https://www.dwiggie.com//derby/old_2002/isabel9c.htm,,,,/derby/old_2002/isabel9c.htm
2001-10-03,2001-10-03,,NULL,Jacqui,The Sketch,,,https://www.dwiggie.com//derby/old_2002/jacqui6.htm,,,,/derby/old_2002/jacqui6.htm
2005-02-12,2005-02-12,,NULL,Jacqui,The Triskel,,,https://www.dwiggie.com//derby/old_2005/jacqui7.htm,,,,/derby/old_2005/jacqui7.htm
1997-02-02,1997-02-02,,NULL,Jake,Addicts in Darcyland,,,https://www.dwiggie.com//derby/olda/jake.htm,,,,/derby/olda/jake.htm
1997-07-09,1997-07-09,,NULL,James,One Has All The Goodness,,,https://www.dwiggie.com//derby/olda/james1.htm,,,,/derby/olda/james1.htm
2010-12-02,2010-11-11,,366,Jamie,Pride Prejudice and Perjury,,,https://www.dwiggie.com//derby/jamie2c.htm,,,,/derby/jamie2c.htm
2011-11-18,2011-10-30,,366,Jamie,Pride Prejudice and Perplexity,,,https://www.dwiggie.com//derby/jamie3e.htm,,,,/derby/jamie3e.htm
2008-08-31,2008-08-31,,366,Jamie,Pride Prejudice and Prodigy,,,https://www.dwiggie.com//derby/old_2008/jamie1e.htm,,,,/derby/old_2008/jamie1e.htm
2011-06-26,2009-12-13,,1095,Jan,Persuaded by Love,,,https://www.dwiggie.com//derby/jan2h.htm,,,,/derby/jan2h.htm
2009-12-11,2009-09-13,,1095,Jan,Project Pride & Prejudice,,,https://www.dwiggie.com//derby/old_2009/jan1i.htm,,,,/derby/old_2009/jan1i.htm
2015-10-25,2015-10-25,,288,jancat,And Never A Cross Word,,,https://www.dwiggie.com//derby/jancat10.htm,,,,/derby/jancat10.htm
2013-10-11,2013-10-11,,288,jancat,Angling For Love,,,https://www.dwiggie.com//derby/jancat6.htm,,,,/derby/jancat6.htm
2014-12-13,2014-12-13,,288,jancat,Behind the Capes: Superhero Haberdasher,,,https://www.dwiggie.com//derby/jancat9.htm,,,,/derby/jancat9.htm
2012-08-11,2012-08-11,,288,jancat,Boxed In,,,https://www.dwiggie.com//derby/jancat1.htm,,,,/derby/jancat1.htm
2013-03-17,2012-11-30,,288,jancat,By The Numbers,,,https://www.dwiggie.com//derby/jancat2d.htm,,,,/derby/jancat2d.htm
2014-01-19,2014-01-19,,288,jancat,Holiday Lights,,,https://www.dwiggie.com//derby/jancat7.htm,,,,/derby/jancat7.htm
2013-01-01,2013-01-01,,288,jancat,In Between Days,,,https://www.dwiggie.com//derby/jancat3.htm,,,,/derby/jancat3.htm
2013-06-02,2013-06-02,,288,jancat,Memorial Dazed,,,https://www.dwiggie.com//derby/jancat5.htm,,,,/derby/jancat5.htm
2012-11-02,2012-11-02,,288,jancat,The Apple of Her Eye,,,https://www.dwiggie.com//derby/hallow2012/jancathall12.htm,,,,/derby/hallow2012/jancathall12.htm
2016-06-03,,121543,288,jancat,The Better Angels of Their Nature,ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,121543",,Y,NULL,NULL,
2013-03-30,2013-03-30,,288,jancat,The Breaking Point,,,https://www.dwiggie.com//derby/jancat4.htm,,,,/derby/jancat4.htm
2014-09-20,2014-09-20,,288,jancat,Tripping the Light Fantastic,,,https://www.dwiggie.com//derby/jancat8.htm,,,,/derby/jancat8.htm
2001-05-26,2001-05-26,,NULL,Jane G. S.,Echoes of Narcissus,,,https://www.dwiggie.com//derby/old_2001/janegs11.htm,,,,/derby/old_2001/janegs11.htm
2001-12-14,2001-12-14,,NULL,Jane G. S.,Sweet the Rain's Music,,,https://www.dwiggie.com//derby/old_2002/janegs12.htm,,,,/derby/old_2002/janegs12.htm
2001-01-24,2001-01-24,,NULL,Jane G. S.,The Last Baby,,,https://www.dwiggie.com//derby/oldf/janegs6.htm,,,,/derby/oldf/janegs6.htm
2001-01-20,2001-01-20,,NULL,Jane G. S.,Three Sisters,,,https://www.dwiggie.com//derby/oldf/janegs5.htm,,,,/derby/oldf/janegs5.htm
2001-03-22,2001-03-22,,NULL,Jane G.S,All I Do,,,https://www.dwiggie.com//derby/oldf/janegs9.htm,,,,/derby/oldf/janegs9.htm
2001-02-20,2001-02-20,,NULL,Jane G.S,Bird of Paradise,,,https://www.dwiggie.com//derby/oldf/janegs8.htm,,,,/derby/oldf/janegs8.htm
2001-02-05,2001-02-05,,NULL,Jane G.S,Remember That We Are English,,,https://www.dwiggie.com//derby/oldf/janegs7.htm,,,,/derby/oldf/janegs7.htm
2006-01-29,2006-01-29,,238,Jane GS,Julia,,,https://www.dwiggie.com//ani/stories/janegs5.htm,,,,/ani/stories/janegs5.htm
2004-05-28,2004-05-28,,238,Jane GS,"No Runs, No Hits, No Errors",,,https://www.dwiggie.com//ani/stories/janegs3.htm,,,,/ani/stories/janegs3.htm
2003-05-05,2003-05-05,,238,Jane GS,Of Songbirds and Stellar's Jays,,,https://www.dwiggie.com//ani/stories/janegs2.htm,,,,/ani/stories/janegs2.htm
2009-01-07,2009-01-07,,238,Jane GS,The Nanny's Story,,,https://www.dwiggie.com//ani/stories/janegs6.htm,,,,/ani/stories/janegs6.htm
2000-06-03,2000-06-03,,NULL,Jane GS,The Nightingale,,,https://www.dwiggie.com//derby/oldf/janegs.htm,,,,/derby/oldf/janegs.htm
2004-12-22,2004-12-22,,238,Jane GS,The Perfect Christmas Tree,,,https://www.dwiggie.com//ani/stories/janegs4.htm,,,,/ani/stories/janegs4.htm
2002-10-02,2002-10-02,,NULL,Jane-ifer,What It Feels Like For a Girl,,,https://www.dwiggie.com//derby/old_2002/janef1b.htm,,,,/derby/old_2002/janef1b.htm
2002-06-14,2002-06-14,,NULL,Jane-ifer,Your Honesty is Refreshing ~or~ The Day Snape Screwed Up Pride and Prejudice,,,https://www.dwiggie.com//derby/old_2002/janef2.htm,,,,/derby/old_2002/janef2.htm
2002-02-27,2002-02-27,,NULL,JaneGS,Heaven Can Wait,,,https://www.dwiggie.com//derby/old_2002/janegs14.htm,,,,/derby/old_2002/janegs14.htm
2002-06-14,2002-06-14,,NULL,JaneGS,Inclined To Dance,,,https://www.dwiggie.com//derby/old_2002/janegs16.htm,,,,/derby/old_2002/janegs16.htm
2004-06-17,2004-06-17,,NULL,JaneGS,Plaisir D'amour,,,https://www.dwiggie.com//derby/old_2004/janegs19.htm,,,,/derby/old_2004/janegs19.htm
2003-01-21,2003-01-21,,NULL,JaneGS,The Color of Love,,,https://www.dwiggie.com//derby/old_2003/janegs17.htm,,,,/derby/old_2003/janegs17.htm
2000-08-06,2000-08-06,,NULL,Janet,Destination Known,,,https://www.dwiggie.com//ani/stories/destination1.htm,,,,/ani/stories/destination1.htm
2000-08-06,2000-08-06,,NULL,Janet,Lessons of Life,,,https://www.dwiggie.com//ani/stories/lol1.htm,,,,/ani/stories/lol1.htm
2000-08-06,2000-08-06,,NULL,Janet,Trail of Discovery,,,https://www.dwiggie.com//ani/stories/discovery1.htm,,,,/ani/stories/discovery1.htm
2016-08-07,,122057,1304,JanetR,A World of Trouble and Economy [1-shot],ArchiveNew,"https://www.dwiggie.com/phorum/read.php?5,122057",,Y,NULL,NULL,
2013-03-30,2013-03-30,,1304,JanetR,An Irate Visitor from Kent,,,https://www.dwiggie.com//derby/janetr6.htm,,,,/derby/janetr6.htm
2010-07-20,2010-07-20,,1304,JanetR,Arrival at the Meryton Assembly ,,,https://www.dwiggie.com//derby/janetr1.htm,,,,/derby/janetr1.htm
2013-03-17,2013-03-17,,1304,JanetR,Colonel Fitzwilliam Takes a Walk,,,https://www.dwiggie.com//derby/janetr5.htm,,,,/derby/janetr5.htm
2011-09-30,2011-09-30,,1304,JanetR,Epilogue,,,https://www.dwiggie.com//derby/janetr4.htm,,,,/derby/janetr4.htm
2011-08-17,2011-06-26,,1304,JanetR,Saving Oakham Mount,,,https://www.dwiggie.com//derby/janetr3.htm,,,,/derby/janetr3.htm
2010-07-24,2010-07-24,,1304,JanetR,Sunday Update ,,,https://www.dwiggie.com//derby/janetr2.htm,,,,/derby/janetr2.htm
2015-10-25,2015-10-25,,1304,JanetR,The Beginning of a Life-long Friendship,,,https://www.dwiggie.com//derby/janetr9.htm,,,,/derby/janetr9.htm
2013-10-11,2013-10-11,,1304,JanetR,Very Artful People,,,https://www.dwiggie.com//derby/janetr7.htm,,,,/derby/janetr7.htm
2015-05-23,2015-05-23,,1304,JanetR,Wardrobe Malefaction,,,https://www.dwiggie.com//derby/janetr8.htm,,,,/derby/janetr8.htm
1999-12-11,1999-12-11,,NULL,Janey Mac,Irish Pride,,,https://www.dwiggie.com//derby/olde/janeym.htm,,,,/derby/olde/janeym.htm
2000-04-10,2000-04-10,,NULL,Janice P.,A Northanger Abbey Twist,,,https://www.dwiggie.com//derby/olde/janice1.htm,,,,/derby/olde/janice1.htm
2003-04-27,2003-04-27,,NULL,Janice P.,At the Crossroads Inn,,,https://www.dwiggie.com//derby/old_2003/janice2e.htm,,,,/derby/old_2003/janice2e.htm
2013-10-27,2013-10-27,,2065,Janis,A Meeting in the Park,,,https://www.dwiggie.com//ani/stories/janis1.htm,,,,/ani/stories/janis1.htm
2014-09-20,2014-09-20,,2065,Janis,Of Spirits And Fortune,,,https://www.dwiggie.com//derby/janis2.htm,,,,/derby/janis2.htm
2001-12-26,2001-12-26,,NULL,Janopy,Caroline's Wish,,,https://www.dwiggie.com//derby/old_2001/janopy1.htm,,,,/derby/old_2001/janopy1.htm
2002-10-06,2002-10-06,,NULL,Janopy,Deception,,,https://www.dwiggie.com//derby/old_2002/janopy4.htm,,,,/derby/old_2002/janopy4.htm
